1419698980	성원식당	육류,고기요리	37.5648489	126.9953943	을지로20길 36	영업 중	N
37804151	참맛고깃집	육류,고기요리	37.5621921	127.0060726	퇴계로56길 35 1층 참맛고깃집	영업 중	Y
32242746	문경식당	돼지고기구이	37.5658770	126.9947640	을지로18길 11	영업 중	Y
33878671	한양냉삼	한식	37.5665992	127.0193428	퇴계로83길 22-35 1층 한양식당	영업 중	Y
32085211	전주본가영양돌솥밥	한식	37.5407742	127.0130680	한림말길 18 현대증권	영업 중	N
1029283004	태태삼겹 신당 2호점	육류,고기요리	37.5652769	127.0131736	퇴계로 373-3 2층	영업 중	Y
1509036672	녹	돼지고기구이	37.5579874	127.0116217	다산로21길 11 1층	영업 중	Y
37351404	그릴1492 본점	돼지고기구이	37.5651120	127.0125630	퇴계로 369 그릴1492 본점	오늘 휴무	Y
2057264133	백탄장흥집 신당본점	돼지고기구이	37.5650236	127.0177956	다산로44길 15 1층	영업 중	Y
2058826229	비프정 고기집	육류,고기요리	37.5649295	127.0147477	퇴계로74길 6 1층	영업 중	Y
18120809	담양숯불떡갈비	육류,고기요리	37.5530440	127.0114700	다산로10길 26	영업 중	Y
35788339	화돈가	육류,고기요리	37.5649283	127.0180391	다산로44길 20	영업 중	Y
1725261251	고기집 벌판 신당점	돼지고기구이	37.5606109	127.0196057	다산로36나길 11 1층	오늘 휴무	Y
11853003	삼삼이네 신당점	돼지고기구이	37.5623139	127.0185803	다산로38길 54 우덕빌딩	영업 중	N
1213908699	냉삼식당 신당점	육류,고기요리	37.5582003	127.0123509	다산로 163 1층 냉삼식당	24시간 영업	N
1571580044	산지	한식	37.5481064	127.0086339	다산로 32 스포츠센터동 1층 104호	오늘 휴무	N
37236133	태백산맥 약수역본점	육류,고기요리	37.5521775	127.0081943	다산로 85 태백산맥	영업 중	Y
879873274	청춘상회	육류,고기요리	37.5632770	127.0148332	퇴계로76길 50	영업 중	Y
1568290066	약수회관	육류,고기요리	37.5550750	127.0096773	동호로 193-6 1층	영업 중	Y
1968147035	터미날식당	육류,고기요리	37.5639546	127.0194834	퇴계로86길 38 1층 터미날식당	영업 중	Y
540737268	중앙정육식당	정육식당	37.5639585	127.0198388	다산로42길 70	영업 중	Y
1388385072	무학 돼지생갈비	육류,고기요리	37.5649585	127.0216371	다산로44길 84 1층	영업 중	Y
18091087	곰부부식당	한식	37.5636235	127.0147493	다산로35길 13	영업 중	N
13153610	우리숯불갈비	육류,고기요리	37.5626799	127.0190317	퇴계로86길 65 범석빌딩 1층	영업 중	Y
1599884387	엉터리 무한대패 신당점	육류,고기요리	37.5626099	127.0187880	퇴계로86길 70 1층	영업 중	Y
2013074803	한점	돼지고기구이	37.5623601	127.0168453	퇴계로80길 74 1층	영업 중	Y
13374726	새마을식당 약수역점	돼지고기구이	37.5559312	127.0110704	다산로 135 1층 새마을식당 숯불구이전문점	24시간 영업	Y
36073318	하누에뜰	소고기구이	37.5562340	127.0091793	동호로 207 하누에뜰	영업 중	Y
38275798	시골청국장	찌개,전골	37.5649912	127.0173109	다산로44길 5		N
1628701874	봉자막창 서울신당점	곱창,막창,양	37.5644549	127.0186153	다산로42길 43 1층	영업 중	Y
1624569862	삼곱식당 약수점	곱창,막창,양	37.5567562	127.0119458	다산로 148 1층	영업 중	Y
2017662534	봉자막창 서울 약수점	곱창,막창,양	37.5566898	127.0114686	다산로 143-1 1층	영업 중	Y
2046316014	갈포갈비 왕십리점	육류,고기요리	37.5602357	127.0332103	행당로17길 22 1층	영업 중	Y
2040807065	무지개회관 왕십리	돼지고기구이	37.5656936	127.0303492	무학로 16-2 1, 2층	영업 중	Y
2077173301	황금 가든	육류,고기요리	37.5582072	127.0354834	고산자로6길 40 105호,106호		N
2077714859	냉삼식당 충무로점	돼지고기구이	37.5609424	126.9939263	퇴계로 198 1층	영업 중	N
1851839132	신당한우곱창	곱창,막창,양	37.5639668	127.0161636	다산로 236	영업 중	Y
31390981	장다리	곱창,막창,양	37.5531480	127.0113400	동호로7길 13-6	영업 중	N
38668097	곱창명가	곱창,막창,양	37.5534838	127.0110405	동호로 173 1층 111호	영업 중	Y
20991934	기호네곱창구이	곱창,막창,양	37.5639578	127.0195708	다산로42길 62 1층 기호네곱창	영업 중	N
37165750	우왕소곱창	곱창,막창,양	37.5649593	127.0242307	왕십리로 413 1층 우왕소곱창	영업 중	Y
1020031454	곱당	곱창,막창,양	37.5647385	127.0236354	다산로44길 119 1층	영업 중	Y
2065147611	더제곱	곱창,막창,양	37.5647773	127.0217216	다산로44길 86-3 1층	영업 중	Y
1835329670	군자대한곱창 약수역점	곱창,막창,양	37.5555855	127.0106096	동호로12길 6 2층	영업 중	Y
1294634578	호루몬우직 신당역점	소고기구이	37.5637831	127.0145550	다산로35길 19-1 1층	영업 중	Y
1315466410	곱술 신당점	곱창,막창,양	37.5609516	127.0131244	다산로29길 15 1층 곱술	영업 중	N
1447419685	땅스부대찌개 신당점	찌개,전골	37.5647450	127.0196356	퇴계로86길 18	영업 중	N
18705386	곱창박사	곱창,막창,양	37.5669167	127.0134875	퇴계로73가길 34		N
1997971542	미옥이네곱창	곱창,막창,양	37.5650229	127.0192846	다산로44길 40-1 1층	영업 중	N
1528030186	코소코소 신당역점	일식당	37.5647653	127.0198006	퇴계로86길 17 1층 koso koso	영업 중	N
1874614285	곱도리탕전문점 신당점	곱창,막창,양	37.5638223	127.0206522	다산로42길 81 1층 101호	24시간 영업	N
2067369770	감성낙곱새 중구점	한식	37.5624955	127.0144627	퇴계로76길 66	영업 중	N
1175488566	고삐	한식	37.5642603	127.0218721	퇴계로90길 26 1층 4호	영업 중	Y
37638224	원봉뼈감자탕	감자탕	37.5537079	127.0108789	다산로 114-12	24시간 영업	N
1007344482	롱쓰 부대찌개 신당금호점	한식	37.5590171	127.0185747	청구로1길 23 신당삼성아파트 후문 제2상가 1층 101호 몽그리부뚜막	영업 중	N
1314040053	와우소곱창 신당점	한식	37.5645661	127.0133790	다산로39길 45		N
18708268	황금곱창구이	곱창,막창,양	37.5555651	127.0126624	다산로14길 24-4		N
1109111387	와우곱창 신당점	야식	37.5645661	127.0133790	다산로39길 45 1층 5호		N
13133331	이랑이네곱창	곱창,막창,양	37.5639926	127.0194967	다산로42길 62		N
1096638962	대명소곱창 왕십리점	곱창,막창,양	37.5623008	127.0349066	무학로2길 50	영업 중	Y
152310007	제일곱창 본점	곱창,막창,양	37.5648702	127.0361642	고산자로 281 1층 제일곱창	영업 중	Y
32602489	진성한우곱창 신당직영점	곱창,막창,양	37.5648592	127.0159390	다산로 243-1	영업 중	Y
11619623	왕십리맛나곱창	곱창,막창,양	37.5649665	127.0361594	고산자로 281-1	영업 중	Y
17959000	더우리곱창	곱창,막창,양	37.5702333	127.0044000	종로36나길 9	영업 중	Y
12031284	땡초곱창	곱창,막창,양	37.5679292	127.0210326	퇴계로87길 54	24시간 영업	N
1804050887	신설동 부산양곱창	곱창,막창,양	37.5765693	127.0234307	보문로 12 1층	영업 중	Y
37224962	전봇대곱창	곱창,막창,양	37.5693551	127.0195061	마장로9길 23	영업 중	N
1735239321	곱순이네	곱창,막창,양	37.5615362	127.0330301	무학봉26길 12	영업 중	N
1504535668	동신곱창 신설동 본점	곱창,막창,양	37.5762048	127.0228014	보문로1길 6 1층	영업 중	Y
17960808	할머니곱창	곱창,막창,양	37.5703743	127.0045404	종로40가길 39-3	영업 중	Y
